date,station,daily_rainfall_total,highest_30_min_rainfall,highest_60_min_rainfall,highest_120_min_rainfall,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
2014-01-28,Admiralty,0,0,0,0,26.1,29.7,24.1,14,40.7
2014-01-29,Admiralty,0,0,0,0,26,30,23.4,14.5,46.4
2014-01-30,Admiralty,0,0,0,0,25.5,30.3,22.6,13.2,53.6
2014-01-31,Admiralty,0,0,0,0,25.8,30.6,22.4,13.8,36.4
2014-02-01,Admiralty,0,0,0,0,25.7,32.4,21.8,10.9,33.1
2014-02-02,Admiralty,0,0,0,0,25.4,30.5,22.5,10.2,31
2014-02-03,Admiralty,0,0,0,0,25.9,31.7,23,10.8,29.9
2014-02-04,Admiralty,0,0,0,0,26.2,31.8,22.4,10.6,32.4
2014-02-05,Admiralty,0,0,0,0,25.9,32,22.5,11.6,35.6
2014-02-06,Admiralty,0,0,0,0,26.2,31.7,23,10.5,35.3
2014-02-07,Admiralty,0,0,0,0,26.3,31.5,23.6,10.1,27
2014-02-08,Admiralty,15.8,10.6,15,15.6,26.3,31.7,23.8,9.4,32
2014-02-09,Admiralty,0,0,0,0,27,32.6,24.2,7.9,29.2
2014-02-10,Admiralty,0,0,0,0,27.6,33.4,24.3,8.4,27.7
2014-02-11,Admiralty,0,0,0,0,27.2,31.7,24.7,11.1,33.1
2014-02-12,Admiralty,0,0,0,0,27.1,32.5,24.1,12.1,37.8
2014-02-13,Admiralty,0,0,0,0,27.5,32.6,24.9,12.5,40.7
2014-02-14,Admiralty,0,0,0,0,27,30.9,24.7,12.8,37.1
2014-02-15,Admiralty,0,0,0,0,27.1,31,24.7,14.4,41
2014-02-16,Admiralty,0,0,0,0,26.9,30.9,24.7,12.9,38.5
2014-02-17,Admiralty,0,0,0,0,27,30.7,24.9,14.6,36.4
2014-02-18,Admiralty,0,0,0,0,27.4,32.2,24.8,13,34.6
2014-02-19,Admiralty,0,0,0,0,27.1,32,24.5,12,35.3
2014-02-20,Admiralty,0,0,0,0,27.1,31.3,24.7,15.2,42.5
2014-02-21,Admiralty,0,0,0,0,26.9,29.8,24.9,15.7,43.2
2014-02-22,Admiralty,0,0,0,0,27.5,32.4,24.5,14.8,51.1
2014-02-23,Admiralty,0,0,0,0,26.7,31.3,24,12.5,44.3
2014-02-24,Admiralty,0,0,0,0,26.7,31.4,23.7,13.8,40
2014-02-25,Admiralty,0,0,0,0,26.4,31,23.4,11.9,37.8
2014-02-26,Admiralty,0,0,0,0,26.8,31.2,23.7,13.3,41
2014-02-27,Admiralty,0,0,0,0,27.3,32.4,24.1,13.6,44.3
2014-02-28,Admiralty,0,0,0,0,27.1,31.5,24.1,13.8,40.7
2014-03-01,Admiralty,0,0,0,0,27,31.5,24.6,12.4,40.3
2014-03-02,Admiralty,0,0,0,0,27.5,33.9,24.1,10.2,31
2014-03-03,Admiralty,0,0,0,0,27.3,33.2,24.4,10.8,38.5
2014-03-04,Admiralty,0,0,0,0,27.5,33.3,24.2,10.6,33.1
2014-03-05,Admiralty,0,0,0,0,27.4,33.9,23.9,11.4,40.7
2014-03-06,Admiralty,0,0,0,0,26.9,31.9,23.5,11.5,38.2
2014-03-07,Admiralty,0,0,0,0,27.2,32.1,23.9,12.1,36.7
2014-03-08,Admiralty,0,0,0,0,27.4,32.8,24.5,11.9,37.8
2014-03-09,Admiralty,0,0,0,0,27,32.6,23.6,13,40
2014-03-10,Admiralty,0,0,0,0,27.2,31.4,24.2,13.8,42.1
2014-03-11,Admiralty,0,0,0,0,27.6,33.3,24,13.9,42.5
2014-03-12,Admiralty,0,0,0,0,27.7,33.4,24.7,13.1,36.7
2014-03-13,Admiralty,0,0,0,0,28,33.8,24.6,11.9,38.2
2014-03-14,Admiralty,0,0,0,0,28.2,33.5,25.1,11.6,40.7
2014-03-15,Admiralty,0,0,0,0,28,31.8,25.6,14,43.6
2014-03-16,Admiralty,25.4,9.4,15.4,19.8,25.4,27,23.6,7.8,44.3
2014-03-17,Admiralty,29.6,17.4,20.8,21.2,25.7,28,23.8,8.2,35.6
2014-03-18,Admiralty,21.2,11.2,11.2,13.4,26.1,30.1,24.5,7.2,38.2
2014-03-19,Admiralty,21.8,16.2,16.4,19.6,25.9,31.2,24.2,6.6,29.9
2014-03-20,Admiralty,2.4,1.8,2.2,2.2,26.5,31.4,25,7,32
2014-03-21,Admiralty,5,4,5,5,27.3,33.1,24.8,6.9,34.6
2014-03-22,Admiralty,0,0,0,0,27,31,24.3,11.4,34.2
2014-03-23,Admiralty,0,0,0,0,27.4,32.2,24.1,12.2,43.6
2014-03-24,Admiralty,0,0,0,0,27.6,32.2,24.7,11.8,36.7
2014-03-25,Admiralty,0,0,0,0,27.9,32.6,25,12.8,43.2
2014-03-26,Admiralty,0,0,0,0,28.2,32.7,25.4,12,35.6
2014-03-27,Admiralty,0,0,0,0,28.6,33.8,25.4,10.3,35.3
2014-03-28,Admiralty,10,9.8,9.8,9.8,28.3,34,25.6,9.6,32.8
2014-03-29,Admiralty,4.6,4.6,4.6,4.6,27.7,32.6,24.8,7.6,45.7
2014-03-30,Admiralty,0,0,0,0,28,32.7,25.6,7.3,31.3
2014-03-31,Admiralty,0,0,0,0,28.5,32.9,25.8,8.9,31.3
2014-04-01,Admiralty,3,1.8,1.8,1.8,28.1,33.1,25.7,6.7,22.7
2014-04-02,Admiralty,0.2,0.2,0.2,0.2,28.3,31.9,25.9,7,22
2014-04-03,Admiralty,0,0,0,0,29,33.8,26.5,8.9,36.4
2014-04-04,Admiralty,0,0,0,0,28,34,25.5,6.4,30.6
2014-04-05,Admiralty,3,1.8,1.8,2.6,26.3,28.1,24.2,7.3,27.4
2014-04-06,Admiralty,2,1.2,1.8,2,28,31.8,25.2,8.6,32.4
2014-04-07,Admiralty,0,0,0,0,28.8,34.5,24.9,7.9,22.7
2014-04-08,Admiralty,10.8,6.8,9,10.8,27.7,33.8,25,7.4,36.7
2014-04-09,Admiralty,10.4,10.4,10.4,10.4,27.5,34.2,24.4,6.6,34.6
2014-04-10,Admiralty,0.8,0.6,0.8,0.8,27.4,30.9,25.3,6.8,21.2
2014-04-11,Admiralty,44.2,28.6,42.6,43.8,27.3,33.7,22.4,6.9,38.2
2014-04-12,Admiralty,2.4,0.6,1,1.6,26.6,30,23.8,6,36
2014-04-13,Admiralty,12.2,12,12.2,12.2,28.3,34.5,25.3,5.5,34.6
2014-04-14,Admiralty,60.4,25.2,34.4,42.4,27.6,35.8,23,6.1,47.9
2014-04-15,Admiralty,0,0,0,0,28.4,34.7,24.9,7.3,36
2014-04-16,Admiralty,6.6,5.4,6.2,6.6,28.1,33.6,25.2,5.8,37.1
2014-04-17,Admiralty,13,12.2,12.6,12.8,27.8,32.4,24.8,5.8,29.9
2014-04-18,Admiralty,0.2,0.2,0.2,0.2,27.2,30.1,26.2,5.4,31
2014-04-19,Admiralty,0,0,0,0,28.7,33.7,25.3,6.7,25.6
2014-04-20,Admiralty,11.8,8.6,10,11.8,27.6,30.5,24.6,6.7,41.4
2014-04-21,Admiralty,5.8,2,3.4,5.4,26.5,29.3,25.4,6,27.4
2014-04-22,Admiralty,0.2,0.2,0.2,0.2,27.3,34.9,24.8,5.7,30.6
2014-04-23,Admiralty,2,1.8,2,2,27.8,33.5,24.8,5.6,40.7
2014-04-24,Admiralty,9.4,6.4,8.4,9.2,28,33.8,24.6,7.4,40
2014-04-25,Admiralty,49.2,37.8,48.6,49.2,27.8,34.5,24,5.5,34.6
2014-04-26,Admiralty,1.8,1.4,1.4,1.8,27.9,34.9,25.6,5.6,28.8
2014-04-27,Admiralty,0,0,0,0,28,33.2,25.5,6.5,28.8
2014-04-28,Admiralty,0.2,0.2,0.2,0.2,28.5,32.3,25.5,6.9,26.3
2014-04-29,Admiralty,0,0,0,0,28.2,31.6,25.8,7.3,34.9
2014-04-30,Admiralty,11.8,10.2,11.8,11.8,27.8,32.7,25.7,5.4,20.5
2014-05-01,Admiralty,0.2,0.2,0.2,0.2,28,31,24.5,6.6,44.3
2014-05-02,Admiralty,0,0,0,0,29.5,33.2,26.3,5.5,22
2014-05-03,Admiralty,38.6,19.4,21,21.2,28.6,34.7,25.5,7.7,37.4
2014-05-04,Admiralty,0,0,0,0,28.9,33.3,26.2,6.8,29.9
2014-05-05,Admiralty,4.4,2.8,3,4.4,28.9,33.6,26.6,7,30.2
2014-05-06,Admiralty,0,0,0,0,29.5,33.8,26.5,7.9,28.8
2014-05-07,Admiralty,3.4,1,1.4,2,28,34.2,25.2,7.2,39.2
2014-05-08,Admiralty,46,44.6,46,46,27.2,32.7,23,5.6,43.2
2014-05-09,Admiralty,21.8,17.2,21.4,21.6,28.1,32.2,25.8,6.4,37.8
2014-05-10,Admiralty,0,0,0,0,29.6,34.9,26.9,5.8,21.6
2014-05-11,Admiralty,36.4,22.8,33.6,36.4,27.7,33.7,24.2,5.7,31.7
2014-05-12,Admiralty,0.8,0.8,0.8,0.8,27.9,32,25.5,4.7,28.4
2014-05-13,Admiralty,0,0,0,0,28.6,33,25.3,6.6,30.6
2014-05-14,Admiralty,12.2,10.6,12,12.2,27.7,30.6,24.5,8.9,38.2
2014-05-15,Admiralty,0,0,0,0,29.3,33.4,26.7,5.5,27
2014-05-16,Admiralty,13,12,12,12.6,28.3,31.3,23.3,6.1,46.4
2014-05-17,Admiralty,11,8.8,10.2,10.6,28.1,31.4,24.9,6.2,35.3
2014-05-18,Admiralty,4.6,2,3.2,3.8,26.6,29,24.5,4.3,38.2
2014-05-19,Admiralty,29.4,18.8,27.6,28.6,27.1,30.2,22.7,6.3,43.9
2014-05-20,Admiralty,5,1.8,2.6,4.2,27.2,33.2,23.6,5.4,27
2014-05-21,Admiralty,11.2,10.6,11.2,11.2,27.6,32.7,25,6.2,37.8
2014-05-22,Admiralty,0,0,0,0,28.8,32.7,25.7,5.6,24.1
2014-05-23,Admiralty,1.8,1.6,1.6,1.8,27,30.6,24.2,6,31
2014-05-24,Admiralty,0,0,0,0,28.4,33.3,24.7,7.4,33.5
2014-05-25,Admiralty,16.6,9.6,13.6,13.6,28.8,33.6,26.3,5.5,28.1
2014-05-26,Admiralty,23,15.6,17,17.8,27.4,31.1,25.2,5.7,21.6
2014-05-27,Admiralty,0,0,0,0,27.7,30.7,25.6,7.3,31.3
2014-05-28,Admiralty,10.2,9,9.8,9.8,28.5,33,24.6,6,31.3
2014-05-29,Admiralty,1.2,0.8,1,1.2,28.7,33,25,5.2,21.6
2014-05-30,Admiralty,10.2,5.2,5.8,9.4,27.7,31.6,26,6.8,31.3
2014-05-31,Admiralty,0,0,0,0,29,32.3,26,6.2,30.6
2014-06-01,Admiralty,23.8,7.6,7.6,10.6,28.3,31.7,25.6,5.6,32
2014-06-02,Admiralty,10.2,10,10,10,28.4,31.2,25.8,4.2,24.8
2014-06-03,Admiralty,0,0,0,0,29.3,31.8,26.7,5,20.5
2014-06-04,Admiralty,4,2,2,3.6,27.5,29,26.4,5.7,25.9
2014-06-05,Admiralty,7.2,2,2.2,3.6,26.6,30,24.4,7.8,36
2014-06-06,Admiralty,41.8,32.2,37,39.6,27.1,32,24.1,5.8,46.4
2014-06-07,Admiralty,0.4,0.4,0.4,0.4,28.5,32.3,25.3,6.2,29.9
2014-06-08,Admiralty,0,0,0,0,30.2,34.1,27.3,6.1,25.2
2014-06-09,Admiralty,16.8,16.8,16.8,16.8,29.1,34.5,24,5.5,53.3
2014-06-10,Admiralty,0.4,0.2,0.2,0.4,28.8,34,25.9,6.1,25.9
2014-06-11,Admiralty,0,0,0,0,30,33.7,27.8,5.9,34.2
2014-06-12,Admiralty,5.2,3.8,4.4,4.4,28.7,32.6,23.6,7.3,60.5
2014-06-13,Admiralty,0,0,0,0,30,33.4,27.7,5.9,23.4
2014-06-14,Admiralty,18,11.8,17.6,18,27.4,29.4,22.9,5.1,58.7
2014-06-15,Admiralty,0,0,0,0,29.2,32.4,26.3,5.8,26.3
2014-06-16,Admiralty,0,0,0,0,30,33.5,27.9,7,33.8
2014-06-17,Admiralty,0,0,0,0,30.4,33.8,28.2,7.2,22.7
2014-06-18,Admiralty,10.6,8.8,9.2,10,28.6,32.9,23.3,8,47.9
2014-06-19,Admiralty,2.6,2.4,2.6,2.6,29.2,33.9,24.8,6.8,40.7
2014-06-20,Admiralty,0,0,0,0,30.4,33.9,28.1,6.7,25.6
2014-06-21,Admiralty,0,0,0,0,30.8,34.3,28.3,6.7,30.6
2014-06-22,Admiralty,0,0,0,0,29.9,33.3,27.3,7.5,28.8
2014-06-23,Admiralty,0,0,0,0,29.7,32.2,27.7,6.7,36.7
2014-06-24,Admiralty,1.2,0.8,0.8,1.2,29.3,33.2,25.3,5.6,24.5
2014-06-25,Admiralty,27.6,25.8,26.8,27.6,28.5,32,22.6,7.9,58.3
2014-06-26,Admiralty,0,0,0,0,29.5,32.8,27.1,6.1,32.8
2014-06-27,Admiralty,0,0,0,0,27.4,29.7,25.3,7.6,37.4
2014-06-28,Admiralty,0,0,0,0,28.9,32.8,26.5,5.4,23
2014-06-29,Admiralty,3.6,2,2,2,28.6,31.5,25.8,5.2,29.2
2014-06-30,Admiralty,22.6,21.2,22.4,22.6,27.2,30.5,23,6.3,38.5
2014-07-01,Admiralty,1.2,1,1.2,1.2,28,33.3,25.1,5.4,33.8
2014-07-02,Admiralty,0,0,0,0,28.7,32,25.2,6,27.7
2014-07-03,Admiralty,0.2,0.2,0.2,0.2,28.5,31.6,25.8,5.5,25.2
2014-07-04,Admiralty,0,0,0,0,28.6,30.9,27.4,4.9,33.5
2014-07-05,Admiralty,34.4,15,16.2,18,27.1,29.9,23.6,6.1,38.9
2014-07-06,Admiralty,0,0,0,0,28.4,31.2,26.2,5,29.5
2014-07-07,Admiralty,53.8,31.6,48.2,51.4,28,32,23.2,7.9,43.6
2014-07-08,Admiralty,18.2,9.8,17,17.8,27.7,31,22.9,7.4,41.4
2014-07-09,Admiralty,28.8,24.8,26,26.6,27.2,29.2,22.9,6.5,32
2014-07-10,Admiralty,1,1,1,1,28.4,33.1,26.5,6.1,23
2014-07-11,Admiralty,15.8,5.8,9.4,15.6,27.2,31.7,24.8,5.9,33.1
2014-07-12,Admiralty,0,0,0,0,27.1,30.2,24.2,8.3,34.2
2014-07-13,Admiralty,0,0,0,0,29.1,33.4,26.3,6.7,29.5
2014-07-14,Admiralty,0,0,0,0,30,33.9,27.6,6.5,25.6
2014-07-15,Admiralty,0,0,0,0,29.8,32.1,28.3,7.3,24.5
2014-07-16,Admiralty,0,0,0,0,29.2,33.4,26.7,7.1,26.3
2014-07-17,Admiralty,0,0,0,0,27.7,30.3,25.1,6.4,28.4
2014-07-18,Admiralty,0,0,0,0,29.3,32,27.2,6.4,27
2014-07-19,Admiralty,0,0,0,0,29.1,32.3,27.7,6.1,42.8
2014-07-20,Admiralty,0,0,0,0,29.4,33.9,26.3,5.8,28.1
2014-07-21,Admiralty,0,0,0,0,29.5,32.3,27.3,7,27.4
2014-07-22,Admiralty,0,0,0,0,29.5,32.6,27.5,7.8,37.4
2014-07-23,Admiralty,2.4,2.4,2.4,2.4,29.6,32.2,27.4,6.6,40
2014-07-24,Admiralty,0,0,0,0,29.5,32.7,27.4,6.5,26.6
2014-07-25,Admiralty,0,0,0,0,30,33.4,27.5,7.4,28.4
2014-07-26,Admiralty,0,0,0,0,30.2,33.8,27.7,7.7,29.2
2014-07-27,Admiralty,31.2,24,30.6,31,28.1,31.9,22,6.8,62.6
2014-07-28,Admiralty,0,0,0,0,28.9,32.5,26.4,5.9,31.7
2014-07-29,Admiralty,13.6,11.4,13.4,13.4,27.2,30.3,23.1,6.6,54
2014-07-30,Admiralty,37,25.6,27.2,28.2,27,32.4,24.5,5.7,50.4
2014-07-31,Admiralty,0.2,0.2,0.2,0.2,27.4,29.7,24.8,6.1,30.6
2014-08-01,Admiralty,0.6,0.4,0.6,0.6,28.5,31.8,26.5,6.6,23.4
2014-08-02,Admiralty,6.4,4,5.8,6.4,28.7,32.2,24.8,7.2,45
2014-08-03,Admiralty,0,0,0,0,28.7,31.7,25.3,6.7,28.8
2014-08-04,Admiralty,0,0,0,0,29.2,32.3,26.9,6.8,31.7
2014-08-05,Admiralty,1.2,0.4,0.6,0.6,26.5,28.6,23.6,8.1,49
2014-08-06,Admiralty,12,8.8,11.2,11.2,27.3,30.3,23.6,5.1,33.8
2014-08-07,Admiralty,0,0,0,0,27.4,30.9,25.7,6.1,30.6
2014-08-08,Admiralty,0.6,0.6,0.6,0.6,27.8,30.9,25.7,5.4,24.5
2014-08-09,Admiralty,0,0,0,0,28.7,32.2,26.5,9.3,39.2
2014-08-10,Admiralty,13.4,6.8,6.8,6.8,27.3,31.6,24.4,5.8,42.1
2014-08-11,Admiralty,35.6,26.4,34.8,35.6,27.3,31.1,23.5,4.9,38.9
2014-08-12,Admiralty,0,0,0,0,27.2,30.6,24.5,5.4,33.5
2014-08-13,Admiralty,0,0,0,0,26.4,28.9,24.6,5.7,22.7
2014-08-14,Admiralty,2.6,1.6,2,2.4,26.8,29.5,25.4,6,31.7
2014-08-15,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-16,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-17,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-18,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-19,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-20,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-21,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-22,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-23,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-24,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-25,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-26,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-27,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-28,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-29,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-30,Admiralty,na,na,na,na,na,na,na,na,na
2014-08-31,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-01,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-02,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-03,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-04,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-05,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-06,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-07,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-08,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-09,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-10,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-11,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-12,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-13,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-14,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-15,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-16,Admiralty,1.4,1.4,1.4,1.4,na,32.5,26.2,7.2,27.7
2014-10-17,Admiralty,41.8,27.4,33.2,34.2,27.5,32.6,24.1,6.4,38.5
2014-10-18,Admiralty,0.2,0.2,0.2,0.2,26.8,31.6,25.2,6.9,42.1
2014-10-19,Admiralty,1.6,1.6,1.6,1.6,28.1,33.6,24.4,5.3,24.8
2014-10-20,Admiralty,0,0,0,0,28.3,33,25.4,5.7,26.6
2014-10-21,Admiralty,na,na,na,na,na,na,na,na,na
2014-10-22,Admiralty,0,0,0,0,26.1,28.3,24.6,3.7,15.8
2014-10-23,Admiralty,0,0,0,0,28.1,32.4,25.2,6.7,26.3
2014-10-24,Admiralty,0,0,0,0,29.3,34.3,25.4,6,25.6
2014-10-25,Admiralty,0,0,0,0,29.4,34.2,26,7.2,28.1
2014-10-26,Admiralty,0,0,0,0,29,33.3,26.9,8.7,38.9
2014-10-27,Admiralty,0,0,0,0,27.1,31.7,24.3,6.9,49
2014-10-28,Admiralty,0,0,0,0,27.7,32.8,25,5.8,36
2014-10-29,Admiralty,0,0,0,0,29,34.2,25.6,7.7,31.3
2014-10-30,Admiralty,0,0,0,0,28,33.4,25.7,6.3,25.2
2014-10-31,Admiralty,0,0,0,0,27.3,33.9,24,5.7,37.4
2014-11-01,Admiralty,0,0,0,0,28.1,31.9,25.6,7.3,23.4
2014-11-02,Admiralty,0,0,0,0,29.2,33.2,26,5.6,23.8
2014-11-03,Admiralty,0,0,0,0,29.8,33.6,25.9,5.3,24.8
2014-11-04,Admiralty,0,0,0,0,29.7,33.8,26.5,8.2,29.2
2014-11-05,Admiralty,0,0,0,0,27.6,34.5,23.6,6.9,30.2
2014-11-06,Admiralty,0,0,0,0,26.1,31.4,23.4,8.1,50
2014-11-07,Admiralty,0,0,0,0,26.6,31.6,24.2,7.8,37.8
2014-11-08,Admiralty,0,0,0,0,27.1,31.6,24,7.4,28.4
2014-11-09,Admiralty,0,0,0,0,27.5,31.4,23.8,6.2,39.2
2014-11-10,Admiralty,0,0,0,0,27.3,30.7,25.5,6.5,31.7
2014-11-11,Admiralty,6.5,2,3,4.5,26.3,31.2,24.6,5.6,24.1
2014-11-12,Admiralty,31.8,26.6,31.2,31.8,26.6,33.2,23.4,4.6,41.4
2014-11-13,Admiralty,58.2,45.6,56,58.2,27,33.7,23,6.5,79.9
2014-11-14,Admiralty,0.4,0.4,0.4,0.4,27,31.1,24.5,8.9,34.6
2014-11-15,Admiralty,26.6,19,20,20.8,26.9,33,24.4,6.2,33.1
2014-11-16,Admiralty,1.2,0.8,0.8,1,26.2,30.8,25,5.6,31
2014-11-17,Admiralty,17.8,12.4,17.2,17.6,26.1,31.7,24.8,7.5,44.3
2014-11-18,Admiralty,3,1.2,1.6,2.2,25.6,27.1,24.8,5.9,17.3
2014-11-19,Admiralty,0,0,0,0,27.3,32.9,24.9,8.2,36
2014-11-20,Admiralty,10.8,7.8,8,10.6,26.9,31.6,25.2,7.7,28.4
2014-11-21,Admiralty,1,0.8,1,1,27.2,32.5,25.3,6.1,33.8
2014-11-22,Admiralty,6.4,5.8,6.4,6.4,27.5,33.5,25.5,5.4,36.7
2014-11-23,Admiralty,2.6,2.4,2.6,2.6,27,33,25.6,5.5,36
2014-11-24,Admiralty,1,1,1,1,27.6,32.6,24.9,6.6,36.4
2014-11-25,Admiralty,29.6,21.4,29,29.6,27.4,32.5,24.2,6.4,42.5
2014-11-26,Admiralty,33.2,19.2,24.4,33.2,27.1,33.1,24.2,7.8,71.3
2014-11-27,Admiralty,0,0,0,0,27.5,31.2,25.2,7.9,31
2014-11-28,Admiralty,0,0,0,0,27.9,31.5,26,7.4,29.9
2014-11-29,Admiralty,5.8,3.6,3.8,4.8,25.8,31.3,24.6,6.5,37.4
2014-11-30,Admiralty,0,0,0,0,27.6,31.2,24.6,5.6,22.3
2014-12-01,Admiralty,7.2,5.4,5.4,5.4,26.3,28.7,23.6,5.9,26.3
2014-12-02,Admiralty,0,0,0,0,27.7,31.7,25.3,6.1,26.6
2014-12-03,Admiralty,0,0,0,0,28.6,32.1,25.4,8,28.8
2014-12-04,Admiralty,45.2,14.2,25.4,34.8,25.8,27.9,23.4,6.8,48.6
2014-12-05,Admiralty,0,0,0,0,28.4,34.5,24.7,7,24.5
2014-12-06,Admiralty,9.6,7,8.2,9.2,26.8,29.5,23.6,8.5,53.3
2014-12-07,Admiralty,2,0.8,0.8,1.2,26.8,33.3,24.5,7.7,38.2
2014-12-08,Admiralty,0.2,0.2,0.2,0.2,27,30.1,24.9,8.4,28.8
2014-12-09,Admiralty,0,0,0,0,27.6,31.3,24.9,10.9,37.8
2014-12-10,Admiralty,0,0,0,0,27.8,32.2,25.5,11.4,33.8
2014-12-11,Admiralty,33.6,30.4,31.4,31.4,27,31.4,23.9,9.5,41.4
2014-12-12,Admiralty,0,0,0,0,28,31.7,25.3,11.6,38.5
2014-12-13,Admiralty,11.8,9.6,11.8,11.8,27.2,30.5,24,9.6,37.8
2014-12-14,Admiralty,0,0,0,0,28.1,32,25.4,8.9,29.9
2014-12-15,Admiralty,0.2,0.2,0.2,0.2,27.5,31,25.2,10,29.5
2014-12-16,Admiralty,1.8,1,1.8,1.8,26.5,29.1,24.8,7.3,20.2
2014-12-17,Admiralty,27,20,24.4,26,26.1,30.8,23.6,5.9,32
2014-12-18,Admiralty,10.8,8,10.4,10.8,27.2,32.1,24,10.1,38.9
2014-12-19,Admiralty,28.2,8.6,13.2,19,25.2,25.8,24.5,7.8,24.8
2014-12-20,Admiralty,0,0,0,0,26.8,32.9,24.9,7.9,41
2014-12-21,Admiralty,0,0,0,0,26.9,31.2,25.2,8.5,38.9
2014-12-22,Admiralty,0,0,0,0,26.7,30.8,24.4,7.3,24.1
2014-12-23,Admiralty,0,0,0,0,26.1,28.3,24.7,8.6,29.9
2014-12-24,Admiralty,0.4,0.2,0.2,0.4,26.6,32.4,24.8,7.6,27.4
2014-12-25,Admiralty,0,0,0,0,27.2,31.9,25.6,5,24.1
2014-12-26,Admiralty,25,6.4,11.2,13.6,25.2,28.1,23.7,7.4,31.3
2014-12-27,Admiralty,19.4,7.6,8.8,11.8,25.8,31,23.8,7.2,29.2
2014-12-28,Admiralty,1.8,1.4,1.6,1.8,26,29.7,24.3,10.5,35.6
2014-12-29,Admiralty,1,1,1,1,25.2,28.2,24.1,13.3,50
2014-12-30,Admiralty,0,0,0,0,24.8,26,23.9,12.1,45.7
2014-12-31,Admiralty,0,0,0,0,25.9,28.1,24.4,11.2,36.7
2015-01-01,Admiralty,0,0,0,0,25.8,27.2,24.7,11.5,32.8
2015-01-02,Admiralty,0,0,0,0,26.6,29.5,24.7,13.9,38.2
2015-01-03,Admiralty,0,0,0,0,26.8,30.3,24.2,13.2,36.4
2015-01-04,Admiralty,0,0,0,0,27.1,31.1,24.6,12.1,34.2
2015-01-05,Admiralty,0,0,0,0,27.5,31.8,24.5,9.9,30.2
2015-01-06,Admiralty,41.8,23.6,27.8,29.4,26.7,32.2,24.3,8.8,36.7
2015-01-07,Admiralty,7.8,5.4,5.8,6.6,26,30.7,24.8,8.1,27.4
2015-01-08,Admiralty,6.4,1.8,2.8,4.4,25.8,30,24.3,8,33.8
2015-01-09,Admiralty,0.6,0.2,0.2,0.2,24.6,26.2,23.7,9.9,29.9
2015-01-10,Admiralty,1.6,1.6,1.6,1.6,25.9,32.8,23.5,9.9,27.4
2015-01-11,Admiralty,0.4,0.4,0.4,0.4,26.5,29.8,24.6,11.2,35.6
2015-01-12,Admiralty,0,0,0,0,27.3,30.6,25.3,16.4,41.8
2015-01-13,Admiralty,0,0,0,0,27.1,31.2,24.6,15.9,41.4
2015-01-14,Admiralty,0,0,0,0,27,30.9,24.6,16,44.6
2015-01-15,Admiralty,0,0,0,0,27,31,24.7,15.5,42.5
2015-01-16,Admiralty,0,0,0,0,26.4,30.4,23.6,13.8,39.2
2015-01-17,Admiralty,0,0,0,0,26.5,30.9,23.5,14.1,37.1
2015-01-18,Admiralty,0,0,0,0,26.4,30.1,24,15,42.5
2015-01-19,Admiralty,0,0,0,0,26.3,30.5,23.7,14.6,38.9
2015-01-20,Admiralty,0,0,0,0,26.2,29.9,23.6,14.4,41
2015-01-21,Admiralty,16,12.8,15.6,15.8,26.1,30.2,24.2,12.8,40.3
2015-01-22,Admiralty,0,0,0,0,26.4,29.3,24.3,14.5,40.7
2015-01-23,Admiralty,0,0,0,0,26.1,29.4,23.7,14.7,44.3
2015-01-24,Admiralty,0,0,0,0,26.2,29.9,24.4,12.7,37.1
2015-01-25,Admiralty,0,0,0,0,26.2,29.8,24,12.9,36.4
2015-01-26,Admiralty,0,0,0,0,26.5,30.5,24.2,13.5,37.4
